Date,Close,Volume,Return,RSI,Vol_MA20,Volume_Bin,SMA3,Price_Trend
2020-09-21,107.19830322265624,195713800,0.03032563790313514,43.4853795151852,207167860.0,1,106.23097737630208,-1
2020-09-22,108.88300323486328,183055400,0.015715733939443366,45.999034865962834,199023750.0,1,106.70814514160156,1
2020-09-23,104.3157730102539,150718700,-0.04194621831616596,40.71232121151095,195984905.0,0,106.79902648925781,1
2020-09-24,105.38699340820312,167743300,0.010269016535437325,42.38489033299636,196220950.0,1,106.19525655110677,-1
2020-09-25,109.3406982421875,149981400,0.03751606062685742,48.19400248319442,195942400.0,0,106.34782155354817,1
2020-09-28,111.9505386352539,137672400,0.02386888354495098,51.658854521790126,193444520.0,0,108.89274342854817,1
2020-09-29,111.10330963134766,99382200,-0.007567886802819279,50.47857920344188,187128495.0,0,110.79818216959636,1
2020-09-30,112.7782974243164,142675200,0.015075948669094785,52.775779512772175,186664850.0,0,111.94404856363933,1
2020-10-01,113.73263549804688,116120400,0.008462072007878296,54.08272409412204,182464920.0,0,112.53808085123698,1
2020-10-02,110.06133270263672,144712000,-0.032280117130260355,48.519674966400444,176820540.0,1,112.19075520833333,-1
2020-10-05,113.45023345947266,106243800,0.030791020548443182,53.29538013644686,165502370.0,0,112.41473388671875,1
2020-10-06,110.19766998291016,161498200,-0.028669517702882508,48.63230224084121,162008950.0,1,111.23641204833984,-1
2020-10-07,112.06742095947266,96849000,0.016967246012120407,51.27171264799438,158004375.0,0,111.90510813395183,1
2020-10-08,111.96027374267578,83477200,-0.0009560960346862712,51.10964307777978,153064515.0,0,111.40845489501953,-1
2020-10-09,113.90792846679688,100506900,0.01739594464191363,53.95861267506561,149046845.0,0,112.64520772298177,1
2020-10-12,121.14341735839844,240226800,0.06352050282180888,62.66310426034804,154050680.0,2,115.67053985595703,1
2020-10-13,117.92981719970705,262330500,-0.026527237127413006,57.46651368337661,157935105.0,2,117.66038767496745,1
2020-10-14,118.01744842529295,150712000,0.0007430794659633033,57.56984523259528,157736755.0,1,119.03022766113281,1
2020-10-15,117.5500259399414,112559200,-0.003960621853703605,56.77750148673838,154464165.0,0,117.83243052164714,-1
2020-10-16,115.90425872802734,115393800,-0.014000568683455006,53.9614186850164,145878610.0,0,117.15724436442058,-1
2020-10-19,112.94384765625,120639300,-0.025541866228781407,49.23123336035257,142124885.0,1,115.46604410807292,-1
2020-10-20,114.43380737304688,124423700,0.013192039652585974,51.53394551769261,139193300.0,1,114.42730458577473,-1
2020-10-21,113.810546875,89946000,-0.005446471740777503,50.502059124101415,136154665.0,0,113.72940063476562,-1
2020-10-22,112.71985626220705,101988000,-0.009583387855880199,48.665616445382106,132866900.0,0,113.6547368367513,-1
2020-10-23,112.02845001220705,82572600,-0.006133846093554829,47.486769755507055,129496460.0,0,112.85295104980469,-1
2020-10-26,112.03817749023438,111850700,8.68304258987429e-05,47.50603595751783,128205375.0,1,112.26216125488281,-1
2020-10-27,113.547607421875,92276800,0.0134724605973906,50.53847619274124,127850105.0,0,112.53807830810547,1
2020-10-28,108.28897094726562,143937800,-0.04631217331661974,41.536162778426174,127913235.0,1,111.29158528645833,-1
2020-10-29,112.30110168457033,146129200,0.037050224987903224,49.00039898604843,129413675.0,1,111.37922668457031,1
2020-10-30,106.0102310180664,190272600,-0.05601788915814576,40.310139858018054,131691705.0,2,108.86676788330078,-1
2020-11-02,105.92259216308594,122866900,-0.0008267018582908126,40.203169358666266,132522860.0,1,108.07797495524089,-1
2020-11-03,107.54888916015624,107624400,0.01535363668750045,43.214609160583116,129829170.0,1,106.49390411376953,-1
2020-11-04,111.94078826904295,138235500,0.04083630377945169,50.46913614857816,131898495.0,1,108.47075653076172,1
2020-11-05,115.91400909423828,126387100,0.03549395074515571,55.95162103875657,134043990.0,1,111.80122884114583,1
2020-11-06,115.78231048583984,114457900,-0.0011361750786427205,55.73141724620632,134741540.0,1,114.5457026163737,1
2020-11-09,113.4703598022461,154515300,-0.01996808211800627,51.871954969093906,130455965.0,1,115.05555979410808,1
2020-11-10,113.1289520263672,138023400,-0.0030087837605687895,51.306911175960536,124240610.0,1,114.12720743815105,-1
2020-11-11,116.5627212524414,112295000,0.03035270074166241,56.44572263764431,122319760.0,1,114.38734436035156,1
2020-11-12,116.28955841064452,103162300,-0.00234348373872717,55.93995311106277,121849915.0,1,115.3270772298177,1
2020-11-13,116.33834838867188,81581900,0.00041955596610887547,56.01576064884044,120159320.0,0,116.39687601725261,1
2020-11-16,117.35285949707033,91183000,0.00872034993146964,57.647523760515,118686505.0,0,116.6602554321289,1
2020-11-17,116.46517181396484,74271000,-0.007564261211101098,55.70034431852161,116178870.0,0,116.71879323323567,1
2020-11-18,115.1384735107422,76322100,-0.011391373769162882,52.82831580559724,115497675.0,0,116.31883494059245,-1
2020-11-19,115.73353576660156,74113000,0.005168231241174492,53.974628454002236,114103925.0,0,115.77906036376953,-1
2020-11-20,114.4653778076172,73604300,-0.010957566884864156,51.1233686245756,113655510.0,0,115.11246236165364,-1
2020-11-23,111.06087493896484,127959300,-0.029742643005768343,44.34998535221908,114460940.0,1,113.75326283772786,-1
2020-11-24,112.34855651855467,113874200,0.01159437633007565,47.19945512616098,115540810.0,1,112.62493642171223,-1
2020-11-25,113.18746948242188,76499200,0.007467056007334216,49.03051327999651,112168880.0,0,112.19896697998047,-1
2020-11-27,113.73373413085938,46691300,0.004826193667332834,50.240581631303684,107196985.0,0,113.08992004394531,1
2020-11-30,116.13346862792967,169410200,0.021099584177102892,55.26506314756122,106153865.0,2,114.35155741373698,1
2020-12-01,119.7135772705078,127728200,0.03082753563529672,61.50942486814697,106396930.0,2,116.52692667643227,1
2020-12-02,120.06476593017578,89004200,0.00293357418327278,62.06875381534325,105465920.0,1,118.63727060953774,1
2020-12-03,119.9281997680664,78967600,-0.0011374374576201829,61.69331574200676,102502525.0,0,119.90218098958333,1
2020-12-04,119.25509643554688,78260400,-0.005612552625831713,59.774194817258625,100096190.0,0,119.74935404459636,-1
2020-12-07,120.71835327148438,86712000,0.012269973189182215,62.50482635569147,98708895.0,1,119.96721649169922,1
2020-12-08,121.33291625976562,82225500,0.005090882799727581,63.62176796005925,95094405.0,1,120.43545532226562,1
2020-12-09,118.79659271240234,115089200,-0.020903837355505273,56.183273044559186,93947695.0,2,120.28262074788411,-1
2020-12-10,120.22084045410156,81312200,0.011988961208232674,59.076718857468194,92398555.0,1,120.11678314208984,-1
2020-12-11,119.41118621826172,86939800,-0.00673472446858292,56.78121088108151,91587430.0,1,119.47620646158855,-1
2020-12-14,118.79659271240234,79184500,-0.005146867101177732,55.03313706588914,91467560.0,1,119.47620646158855,0
2020-12-15,124.7471694946289,157243700,0.05009046679169038,65.96009434701182,94770595.0,2,120.98498280843098,1
2020-12-16,124.67889404296876,98208600,-0.0005473106278622852,65.76263574056915,95967475.0,1,122.74088541666667,1
2020-12-17,125.5470962524414,94359800,0.006963505861492747,67.11093803889563,96869360.0,1,124.99105326334636,1
2020-12-18,123.55706787109376,192541500,-0.0158508515190684,61.16509209769316,102790785.0,2,124.59435272216797,-1
2020-12-21,125.08859252929688,121251600,0.012395281666937485,63.82164555211483,105173150.0,1,124.73091888427734,1
2020-12-22,128.64918518066406,168904800,0.028464567226889725,69.11183649967948,107220425.0,2,125.76494852701823,1
2020-12-23,127.7517318725586,88223700,-0.006975973511570754,66.47341145223393,105937900.0,1,127.16316986083984,1
2020-12-24,128.73696899414062,54930100,0.007712123406396376,67.92126026071425,104859445.0,0,128.3792953491211,1
2020-12-28,133.3413543701172,124486200,0.035765836433403475,73.64860193484326,108749190.0,1,129.94335174560547,1
2020-12-29,131.56591796875,121047300,-0.013314972011151838,68.56516481295724,106331045.0,1,131.2147471110026,1
2020-12-30,130.44410705566406,96452100,-0.008526607273415587,65.48933194636749,104767240.0,1,131.7837931315104,1
2020-12-31,129.43934631347656,99116600,-0.007702615049974937,62.773138286220416,105272860.0,1,130.48312377929688,-1
2021-01-04,126.2397003173828,143301900,-0.024719268809847428,54.95629234508138,108489575.0,2,128.7077178955078,-1
2021-01-05,127.80049896240234,97664900,0.012363770201414326,57.72197313516606,109459800.0,1,127.8265151977539,-1
2021-01-06,123.49852752685548,155088000,-0.0336616168987921,48.823731117535615,112878600.0,2,125.8462422688802,-1
2021-01-07,127.71267700195312,109578200,0.03412307465917963,55.982176374128585,114246235.0,1,126.33723449707031,1
2021-01-08,128.81500244140625,105158200,0.008631292251717992,57.650879433990234,113749685.0,1,126.67540232340495,1
2021-01-11,125.82025146484376,100384500,-0.023248464230124943,51.895001280081516,114703300.0,1,127.44931030273438,1
2021-01-12,125.6446304321289,91951100,-0.001395808947051158,51.56983768657544,114953865.0,0,126.7599614461263,-1
2021-01-13,127.68341827392578,88636800,0.01622662134294872,55.088023306436554,115426480.0,0,126.38276672363281,-1
2021-01-14,125.7519302368164,90221800,-0.015127164225550827,51.286883811647904,112075385.0,1,126.35999298095703,-1
2021-01-15,124.02531433105467,111598500,-0.01373033322438999,48.09225669855778,112744880.0,1,125.82022094726562,-1
2021-01-19,124.6983871459961,90757300,0.00542689868251256,49.41503276995326,112564755.0,1,124.82521057128906,-1
2021-01-20,128.79550170898438,104319500,0.032856195310621006,56.655818975329076,108153655.0,1,125.83973439534505,1
2021-01-21,133.51690673828125,120150900,0.03665815161747621,63.19404814799516,108098620.0,1,129.00359853108725,1
2021-01-22,135.66305541992188,114459400,0.016073984441891565,65.72497909849156,105376350.0,1,132.65848795572916,1
2021-01-25,139.41873168945312,157611700,0.027683854369239924,69.65714403478688,108845750.0,2,136.1995646158854,1
2021-01-26,139.65284729003906,98390600,0.0016792262972769034,69.88904651508108,111018775.0,1,138.24487813313803,1
2021-01-27,138.57980346679688,140843800,-0.007683651597977348,67.34837878313527,111836655.0,2,139.21712748209634,1
2021-01-28,133.7315216064453,142621100,-0.03498548662261014,57.22590797609736,112915345.0,2,137.3213907877604,-1
2021-01-29,128.7272491455078,177523800,-0.03742029104899014,49.03384782594927,116968930.0,2,133.67952473958334,-1
2021-02-01,130.8538055419922,106239800,0.016519862038538502,52.1674551167334,117325090.0,1,131.10419209798178,-1
2021-02-02,131.68299865722656,83305400,0.006336790220199395,53.37132422507588,114325265.0,0,130.42135111490884,-1
2021-02-03,130.65869140625,89880900,-0.007778583882668499,51.642224787850196,113936065.0,0,131.0651652018229,1
2021-02-04,134.024169921875,84183100,0.025757785260231092,56.615554999802626,110390820.0,0,132.12195332845053,1
2021-02-05,133.60899353027344,75693800,-0.0030977725274745627,55.85243366389564,108696600.0,0,132.76395161946616,1
2021-02-08,133.75552368164062,71297200,0.001096708743143049,56.077455338159034,107003550.0,0,133.79622904459634,1
2021-02-09,132.87628173828125,76774200,-0.006573500063086102,54.28932923790897,105823035.0,0,133.4135996500651,-1
2021-02-10,132.27056884765625,73046600,-0.004558472608512942,53.034706607127504,104877810.0,0,132.96745808919272,-1
2021-02-11,132.01654052734375,64280000,-0.001920520358577149,52.48687215887368,103659970.0,0,132.3877970377604,-1
2021-02-12,132.25103759765625,60145100,0.0017762703777557398,52.96982610559249,102156135.0,0,132.17938232421875,-1
2021-02-16,130.1212158203125,80576300,-0.016104386143443672,48.17970232604792,100605025.0,1,131.46293131510416,-1
2021-02-17,127.82538604736328,97918500,-0.017643777446097575,43.60239915032967,100963085.0,1,130.06587982177734,-1
2021-02-18,126.72139739990234,96856700,-0.008636693239102544,41.557802036346594,100589945.0,1,128.22266642252603,-1
2021-02-19,126.87776184082033,87668800,0.0012339229532367657,41.9728389765769,98965840.0,1,127.14151509602864,-1
2021-02-22,123.09690856933594,103916400,-0.029799180066147568,35.422345266333636,98438690.0,1,125.5653559366862,-1
2021-02-23,122.96012878417967,158273000,-0.0011111553226311743,35.20826967715263,98471755.0,2,124.31159973144531,-1
2021-02-24,122.46187591552734,111039900,-0.004052149860113374,34.39286946262314,99104220.0,1,122.83963775634766,-1
2021-02-25,118.20233917236328,148199500,-0.034782553438118424,28.348471721196503,99472005.0,2,121.20811462402344,-1
2021-02-26,118.46612548828124,164560400,0.002231650555859943,29.178559379853837,100568970.0,2,119.71011352539062,-1
2021-03-01,124.8456573486328,116307900,0.05385110582503705,45.59440603475359,97508175.0,1,120.50470733642578,1
2021-03-02,122.23717498779295,102260900,-0.02089365714624447,41.37174565983624,97309230.0,1,121.84965260823566,1
2021-03-03,119.2476806640625,112966300,-0.024456506983485116,37.12781311809435,98792275.0,1,122.11017100016274,1
2021-03-04,117.36213684082033,178155000,-0.015811995778383436,34.70937489068537,103205980.0,2,119.61566416422527,-1
2021-03-05,118.62242889404295,153766600,0.010738489321577172,37.633566259747845,106685155.0,2,118.41074879964192,-1
2021-03-08,113.67900848388672,154376600,-0.04167357266450722,31.646411698505688,110619295.0,2,116.55452473958333,-1
2021-03-09,118.30001068115234,129525800,0.04064956458448199,41.08232622173375,113530725.0,1,116.86714935302734,1
2021-03-10,117.2156219482422,111943300,-0.009166429712612945,39.69742585313188,115289180.0,1,116.39821370442708,-1
2021-03-11,119.14998626708984,103026500,0.016502615322911307,43.36505921277528,116788175.0,1,118.2218729654948,1
2021-03-12,118.24141693115234,88105100,-0.0076254254356423745,42.07075936520723,117979430.0,0,118.2023417154948,-1
2021-03-15,121.13320922851562,92403800,0.02445667831473175,47.4470839445714,119592365.0,0,119.50820414225261,1
2021-03-16,122.67681121826172,115227900,0.01274301242059983,50.10881621340002,121324945.0,1,120.68381245930989,1
2021-03-17,121.88546752929688,111932600,-0.006450637908715362,48.74574434794565,122025650.0,1,121.89849599202473,1
2021-03-18,117.75294494628906,121229700,-0.033904965594150904,42.277987394660606,123244300.0,1,120.77174123128255,-1
2021-03-19,117.2253875732422,185549500,-0.004480205342528798,41.52059712629725,128138335.0,2,118.95460001627605,-1
2021-03-22,120.54704284667967,111912300,0.028335630550695434,47.85476526628909,128538130.0,1,118.50845845540364,-1
2021-03-23,119.71662139892578,95467100,-0.0068887749391752795,46.498774151286625,125397835.0,0,119.16301727294922,1
2021-03-24,117.32305908203124,88530500,-0.019993567216690766,42.73959581528233,124272365.0,0,119.19557444254558,1
2021-03-25,117.8115463256836,98844700,0.004163608138710417,43.739250737236766,121804625.0,1,118.2837422688802,-1
2021-03-26,118.41726684570312,94071200,0.00514143595352734,45.02098039469779,118280165.0,0,117.85062408447266,-1
2021-03-29,118.59310150146484,80819200,0.0014848734516972328,45.40977717618153,116505730.0,0,118.27397155761719,1
2021-03-30,117.13745880126952,85671900,-0.012274261164991529,42.71664423321021,115676280.0,0,118.04927571614583,-1
2021-03-31,119.33561706542967,118323800,0.018765630453785542,47.75556270583594,115944155.0,1,118.35539245605467,1
2021-04-01,120.16600799560548,75089100,0.006958450046984144,49.560603751585646,110790860.0,0,118.87969462076823,1
2021-04-05,122.99921417236328,88651200,0.02357743445102556,55.24249783487086,107535090.0,1,120.83361307779948,1
2021-04-06,123.30207061767578,80171300,0.0024622632538782163,55.81547428948301,103824825.0,0,122.15576426188152,1
2021-04-07,124.9531478881836,83466700,0.013390507249690264,58.904228390753296,101521870.0,1,123.75147755940755,1
2021-04-08,127.35646057128906,88844600,0.019233710584515284,62.96284745357713,100366935.0,1,125.20389302571614,1
2021-04-09,129.93560791015625,106686700,0.020251405600452355,66.7571343337568,100549945.0,1,127.41507212320964,1
2021-04-12,128.21620178222656,91420000,-0.013232755482381453,62.18356574490973,100715690.0,1,128.50275675455728,1
2021-04-13,131.33262634277344,91266500,0.0243060121671681,66.64415550381588,100658825.0,1,129.8281453450521,1
2021-04-14,128.9879608154297,87222800,-0.01785287930833168,60.83058843252091,99258570.0,1,129.51226298014322,-1
2021-04-15,131.4010467529297,89347100,0.018707838485429784,64.28379457183289,98129295.0,1,130.5738779703776,1
2021-04-16,131.0689239501953,84922400,-0.002527550662201783,63.45461374613249,96313930.0,1,130.48597717285156,-1
2021-04-19,131.7332000732422,94264200,0.005068143561621774,64.44251472663697,91749665.0,1,131.40105692545572,1
2021-04-20,130.04307556152344,94812300,-0.012829905527073304,59.99849518933519,90894665.0,1,130.94839986165366,-1
2021-04-21,130.42410278320312,68847100,0.0029300077688443338,60.657199846501385,89563665.0,0,130.73345947265625,-1
2021-04-22,128.90003967285156,84566500,-0.011685440634273903,56.639604024654254,89365465.0,1,129.78907267252603,-1
2021-04-23,131.22518920898438,78657500,0.018038392711391182,60.895077927441676,88356105.0,1,130.18311055501303,1
2021-04-26,131.615966796875,66905100,0.0029779159797460597,61.57757826274821,86997800.0,0,130.5803985595703,1
2021-04-27,131.29359436035156,66015800,-0.0024493414011155235,60.63736856198725,86257630.0,0,131.3782501220703,1
2021-04-28,130.50225830078125,107760100,-0.00602722519271115,58.28478499329046,87362040.0,2,131.13727315266928,-1
2021-04-29,130.40452575683594,151101000,-0.0007488954230973066,57.98556710550748,89000900.0,2,130.73345947265625,-1
2021-04-30,128.4310760498047,109839500,-0.015133291544736083,52.16237335470023,90738420.0,2,129.77928670247397,-1
2021-05-03,129.4862060546875,75135100,0.008215535035100308,54.777316522481684,90062615.0,1,129.44060262044272,-1
2021-05-04,124.9042739868164,137564700,-0.0353854839637201,43.6251975845379,92932285.0,2,127.60718536376953,-1
2021-05-05,125.14852142333984,84000900,0.001955477012333562,44.276467966002684,92958995.0,1,126.51300048828125,-1
2021-05-06,126.75074005126952,78128300,0.01280253741480375,48.48102237416622,92423180.0,1,125.60117848714192,-1
2021-05-07,127.42598724365234,78973300,0.005327362918036593,50.18691037192544,91037510.0,1,126.4417495727539,1
2021-05-10,124.13780212402344,88071200,-0.02580466662064418,42.76158880173283,90870070.0,1,126.10484313964844,-1
2021-05-11,123.21792602539062,126142800,-0.00741012071176983,40.93686496673813,92613885.0,2,124.92723846435547,-1
2021-05-12,120.14505004882812,112172300,-0.02493854648981264,35.48887906520123,93861360.0,1,122.50025939941406,-1
2021-05-13,122.29801940917967,105861300,0.0179197508301554,41.375647519837834,94687070.0,1,121.88699849446614,-1
2021-05-14,124.72498321533205,81918000,0.019844669749166988,47.222247632590395,94536850.0,1,122.38935089111328,1
2021-05-17,123.5702133178711,74244600,-0.00925852918711001,44.92639634326082,93535870.0,0,123.53107198079427,1
2021-05-18,122.1805648803711,63342900,-0.011245820494986791,42.263485749112114,91962400.0,0,123.4919204711914,-1
2021-05-19,122.02400970458984,92612000,-0.0012813427072835282,41.9617299977411,93150645.0,1,122.59159596761067,-1
2021-05-20,124.58796691894533,76857100,0.02101190757919369,48.45289367881217,92765175.0,1,122.93084716796875,1
2021-05-21,122.74818420410156,79295400,-0.014766937452640905,44.59839602660186,92797070.0,1,123.12005360921223,1
2021-05-24,124.3824691772461,63092900,0.013314127485805294,48.516383556039756,92606460.0,0,123.90620676676433,1
2021-05-25,124.18675231933594,72009500,-0.0015735083826906582,48.07788196998914,92906145.0,0,123.77246856689453,-1
2021-05-26,124.13780212402344,56575900,-0.00039416599917696526,47.96112495416337,90346935.0,0,124.23567454020183,1
2021-05-27,122.60138702392578,94625600,-0.012376690047747552,44.32278309330513,87523165.0,1,123.64198048909505,-1
2021-05-28,121.94570922851562,71311100,-0.005348045493826281,42.82956116267831,85596745.0,1,122.89496612548828,-1
2021-06-01,121.62277221679688,67637100,-0.0026482031533687778,42.07765967696316,85221845.0,0,122.05662282307942,-1
2021-06-02,122.38607025146484,59278900,0.00627594668955056,44.55530055251056,81307555.0,0,121.98485056559245,-1
2021-06-03,120.89859771728516,76229200,-0.012153936564213597,40.885045569373396,80918970.0,1,121.6358133951823,-1
2021-06-04,123.1983413696289,75169300,0.019022087069376692,48.015047792690815,80771020.0,1,122.16100311279297,1
2021-06-07,123.20814514160156,71057600,7.957714254636095e-05,48.04381700689434,80375235.0,1,122.43502807617188,1
2021-06-08,124.0301742553711,74403800,0.00667187313651052,50.516613877792956,79691865.0,1,123.47888692220052,1
2021-06-09,124.41184997558594,56877900,0.003077281173764934,51.666853416715284,76228620.0,0,123.88338979085286,1
2021-06-10,123.41363525390624,71186400,-0.0080234698051318,48.492072592789135,74179325.0,1,123.95188649495442,1
2021-06-11,124.62713623046876,53522400,0.009832795007342021,52.32714640331266,71562380.0,0,124.15087381998698,1
2021-06-14,127.69022369384766,96906500,0.02457801371375834,60.35181205209894,72311805.0,2,125.24366505940755,1
2021-06-15,126.86817169189452,62746300,-0.0064378617107297975,57.55192674034,71736890.0,1,126.39517720540364,1
2021-06-16,127.36725616455078,91815000,0.003933882438759362,58.80158115304066,73160495.0,2,127.30855051676433,1
2021-06-17,128.97219848632812,96721700,0.012600902069397346,62.613286243463,73365980.0,2,127.73587544759114,1
2021-06-18,127.67061614990234,108953300,-0.010091960528716304,57.93211001963222,74970790.0,2,128.00335693359375,1
2021-06-21,129.47129821777344,79663300,0.014104122954626153,62.148333077028575,74989185.0,1,128.70470428466797,1
2021-06-22,131.1153564453125,74783600,0.012698244708829076,65.54383959625063,75573720.0,1,129.4190902709961,1
2021-06-23,130.84133911132812,60214200,-0.002089895046722967,64.50521192182963,74983955.0,1,130.4759979248047,1
2021-06-24,130.55755615234375,68711000,-0.002168909007748021,63.3849815604261,75590710.0,1,130.83808390299478,1
2021-06-25,130.26397705078125,70783700,-0.0022486565329081776,62.1818865260189,74398615.0,1,130.55429077148438,-1
2021-06-28,131.89822387695312,62111300,0.012545654318037558,66.04545551138723,73938625.0,1,130.90658569335938,1
2021-06-29,133.41513061523438,64556100,0.011500585024528887,69.19163420960683,73784575.0,1,131.8591105143229,1
2021-06-30,134.03163146972656,63261400,0.004620921567510594,70.39237306177006,73983700.0,1,133.11499532063803,1
2021-07-01,134.33502197265625,52485800,0.0022635739011966916,70.99155313342723,72796530.0,0,133.92726135253906,1
2021-07-02,136.967529296875,78852600,0.019596582377115368,75.6048333903837,72980695.0,1,135.11139424641928,1
2021-07-06,138.98345947265625,108181800,0.01471830722310652,78.43334942269163,74836905.0,2,136.76200358072916,1
2021-07-07,141.47894287109375,104911600,0.01795525458861147,81.32058378612058,76362295.0,2,139.143310546875,1
2021-07-08,140.17739868164062,105575500,-0.009199561171721493,75.63334381644566,78797175.0,2,140.21326700846353,1
2021-07-09,142.0074005126953,99890800,0.013054899350863458,77.96658760741003,80232395.0,2,141.22124735514322,1
2021-07-12,141.41043090820312,76299700,-0.004203792213200996,75.42918728949319,81371260.0,1,141.1984100341797,-1
2021-07-13,142.52603149414062,100827100,0.007889096856381839,76.93957671373741,81567290.0,2,141.98128763834634,1
2021-07-14,145.96096801757812,127050800,0.02410041511314165,80.8440897232934,84782515.0,2,143.29914347330728,1
2021-07-15,145.30531311035156,106820300,-0.0044919879343880975,78.12495537891624,85532780.0,2,144.5974375406901,1
2021-07-16,143.260009765625,93251400,-0.01407590198145936,70.19360668328184,85359265.0,1,144.84209696451822,1
2021-07-19,139.40426635742188,121434600,-0.02691430368119596,58.198499600031,85983330.0,2,142.65652974446616,-1
2021-07-20,143.02517700195312,96350000,0.025974173812209678,64.3582118200377,86817665.0,1,141.896484375,-1
2021-07-21,142.29116821289062,74993500,-0.005132025035371801,62.35240144788783,86828160.0,1,141.57353719075522,-1
2021-07-22,143.6612548828125,77338200,0.009628754104204162,64.57194984321062,87684360.0,1,142.9925333658854,1
2021-07-23,145.3836212158203,71447400,0.011989080385054196,67.19065760835333,87821180.0,1,143.77868143717447,1
2021-07-26,145.80442810058594,72434100,0.002894458682804135,67.81657078541204,87903700.0,1,144.94976806640625,1
2021-07-27,143.63189697265625,104818600,-0.014900309656102673,61.31320148104013,90039065.0,1,144.93998209635416,-1
2021-07-28,141.88015747070312,118931200,-0.012196034020817925,56.600087997850025,92757820.0,2,143.77216084798178,-1
2021-07-29,142.52603149414062,56699500,0.004552250539832325,57.88551774820161,92429725.0,0,142.67936197916666,-1
2021-07-30,142.7413787841797,70440600,0.0015109330399614151,58.328690371276416,93327465.0,0,142.3825225830078,-1
2021-08-02,142.4086456298828,62880000,-0.0023310210194897873,57.32493841531653,92528835.0,0,142.55868530273438,1
2021-08-03,144.20932006835938,64786600,0.012644417974148059,61.21479896061781,90359075.0,0,143.11978149414062,1
2021-08-04,143.80807495117188,56368300,-0.0027823799252176817,59.9044758760634,87931910.0,0,143.47534688313803,1
2021-08-05,143.9156951904297,46397700,0.0007483601967022135,60.15085835017707,84973020.0,0,143.97769673665366,1
2021-08-06,143.22964477539062,54126800,-0.004767029851270088,57.71609036076582,82684820.0,0,143.65113830566406,-1
